Date,Ticker,Russell1000,RussellT200,R1000_WT,R200_WT
2013-08-30,PCLN,Y,Y,0.002882,0.004162
2013-08-30,PG,Y,Y,0.012710,0.018354
2013-08-30,PRU,Y,Y,0.002069,0.002987
2013-08-30,PSA,Y,Y,0.001301,0.001879
2013-08-30,QCOM,Y,Y,0.006818,0.009846
2013-08-30,RTN,Y,Y,0.001457,0.002105
2013-08-30,REGN,Y,Y,0.001155,0.001669
2013-08-30,RAI,Y,Y,0.000894,0.001291
2013-08-30,CRM,Y,Y,0.001726,0.002492
2013-08-30,SLB,Y,Y,0.006406,0.009251
2013-08-30,SCHW,Y,Y,0.001365,0.001971
2013-08-30,SPG,Y,Y,0.002688,0.003882
2013-08-30,SIRI,Y,Y,0.000657,0.000949
2013-08-30,SO,Y,Y,0.002157,0.003114
2013-08-30,SCCO,Y,Y,0.000258,0.000373
2013-08-30,SE,Y,Y,0.001319,0.001905
2013-08-30,S,Y,Y,0.000340,0.000491
2013-08-30,SBUX,Y,Y,0.003143,0.004539
2013-08-30,STT,Y,Y,0.001812,0.002616
2013-08-30,SYK,Y,Y,0.001322,0.001909
2013-08-30,SYY,Y,Y,0.001131,0.001634
2013-08-30,TJX,Y,Y,0.002259,0.003262
2013-08-30,TGT,Y,Y,0.002419,0.003493
2013-08-30,TXN,Y,Y,0.002523,0.003643
2013-08-30,TMO,Y,Y,0.001898,0.002741
2013-08-30,TRI,Y,Y,0.000731,0.001055
2013-08-30,MMM,Y,Y,0.004667,0.006740
2013-08-30,TWX,Y,Y,0.003359,0.004851
2013-08-30,TWC,Y,Y,0.001860,0.002685
2013-08-30,TRV,Y,Y,0.001791,0.002586
2013-08-30,FOXA,Y,Y,0.003707,0.005353
2013-08-30,USB,Y,Y,0.003979,0.005745
2013-08-30,UNP,Y,Y,0.004267,0.006162
2013-08-30,UPS,Y,Y,0.003691,0.005330
2013-08-30,UTX,Y,Y,0.005479,0.007912
2013-08-30,UNH,Y,Y,0.004357,0.006291
2013-08-30,VLO,Y,Y,0.001154,0.001666
2013-08-30,VZ,Y,Y,0.008070,0.011654
2013-08-30,VIAB,Y,Y,0.002297,0.003317
2013-08-30,V,Y,Y,0.005425,0.007835
2013-08-30,VMW,Y,Y,0.000428,0.000619
2013-08-30,WMT,Y,Y,0.006997,0.010104
2013-08-30,WAG,Y,Y,0.002712,0.003916
2013-08-30,WM,Y,Y,0.001124,0.001624
2013-08-30,WLP,Y,Y,0.001523,0.002199
2013-08-30,WFC,Y,Y,0.011808,0.017052
2013-08-30,WMB,Y,Y,0.001473,0.002127
2013-08-30,YHOO,Y,Y,0.001532,0.002213
2013-08-30,YUM,Y,Y,0.001875,0.002708
2013-08-30,ACN,Y,Y,0.002764,0.003992
2013-08-30,COV,Y,Y,0.001664,0.002403
2013-08-30,ETN,Y,Y,0.001784,0.002576
2013-08-30,LBTYA,Y,Y,0.001717,0.002480
2013-08-30,MNK,Y,Y,0.000153,0.000221
2013-08-30,ACE,Y,Y,0.001777,0.002565
2013-08-30,LYB,Y,Y,0.001695,0.002448
2013-09-30,AFL,Y,Y,0.001666,0.002416
2013-09-30,T,Y,Y,0.010490,0.015210
2013-09-30,ABT,Y,Y,0.002983,0.004325
2013-09-30,ABBV,Y,Y,0.004084,0.005922
2013-09-30,ADBE,Y,Y,0.001503,0.002179
2013-09-30,AET,Y,Y,0.001396,0.002024
2013-09-30,APD,Y,Y,0.001280,0.001856
2013-09-30,AGN,Y,Y,0.001546,0.002241
2013-09-30,ALL,Y,Y,0.001366,0.001980
2013-09-30,MO,Y,Y,0.003978,0.005768
2013-09-30,AMZN,Y,Y,0.006627,0.009609
2013-09-30,AEP,Y,Y,0.001215,0.001761
2013-09-30,AXP,Y,Y,0.004125,0.005981
2013-09-30,AIG,Y,Y,0.004139,0.006001
2013-09-30,AMT,Y,Y,0.001690,0.002451
2013-09-30,AMGN,Y,Y,0.004840,0.007018
2013-09-30,APC,Y,Y,0.002688,0.003898
2013-09-30,APA,Y,Y,0.001923,0.002789
2013-09-30,AAPL,Y,Y,0.025799,0.037407
2013-09-30,ADM,Y,Y,0.001400,0.002029
2013-09-30,ADP,Y,Y,0.002025,0.002936
2013-09-30,BBT,Y,Y,0.001365,0.001980
2013-09-30,BHI,Y,Y,0.001251,0.001813
2013-09-30,BAC,Y,Y,0.008577,0.012436
2013-09-30,BK,Y,Y,0.002020,0.002929
2013-09-30,BAX,Y,Y,0.002052,0.002976
2013-09-30,BDX,Y,Y,0.001120,0.001624
2013-09-30,BRK.B,Y,Y,0.011777,0.017076
2013-09-30,BIIB,Y,Y,0.003295,0.004777
2013-09-30,BLK,Y,Y,0.002037,0.002954
2013-09-30,BA,Y,Y,0.005139,0.007452
2013-09-30,BMY,Y,Y,0.004382,0.006354
2013-09-30,BRCM,Y,Y,0.000856,0.001241
2013-09-30,CBS,Y,Y,0.001951,0.002829
2013-09-30,CME,Y,Y,0.001350,0.001957
2013-09-30,CSX,Y,Y,0.001517,0.002199
2013-09-30,CVS,Y,Y,0.004006,0.005808
2013-09-30,COF,Y,Y,0.002315,0.003357
2013-09-30,CCL,Y,Y,0.000786,0.001140
2013-09-30,CAT,Y,Y,0.003161,0.004584
2013-09-30,CELG,Y,Y,0.003702,0.005367
2013-09-30,CTL,Y,Y,0.001102,0.001598
2013-09-30,CVX,Y,Y,0.013578,0.019688
2013-09-30,CB,Y,Y,0.001334,0.001934
2013-09-30,CSCO,Y,Y,0.007216,0.010463
2013-09-30,C,Y,Y,0.008510,0.012339
2013-09-30,KO,Y,Y,0.008353,0.012111
2013-09-30,CTSH,Y,Y,0.001428,0.002070
2013-09-30,CL,Y,Y,0.003189,0.004624
2013-09-30,CMCSA,Y,Y,0.006830,0.009903
2013-09-30,COP,Y,Y,0.004900,0.007104
2013-09-30,GLW,Y,Y,0.001241,0.001799
2013-09-30,COST,Y,Y,0.002896,0.004199
2013-09-30,CMI,Y,Y,0.001453,0.002107
2013-09-30,DHR,Y,Y,0.002392,0.003469
2013-09-30,DE,Y,Y,0.001821,0.002640
2013-09-30,DELL,Y,Y,0.000995,0.001442
2013-09-30,DVN,Y,Y,0.001352,0.001960
2013-09-30,DIS,Y,Y,0.006696,0.009708
2013-09-30,DFS,Y,Y,0.001429,0.002072
2013-09-30,DTV,Y,Y,0.001798,0.002608
2013-09-30,D,Y,Y,0.002081,0.003017
2013-09-30,DOW,Y,Y,0.002678,0.003883
2013-09-30,DD,Y,Y,0.003107,0.004506
2013-09-30,DUK,Y,Y,0.002717,0.003940
2013-09-30,EMC,Y,Y,0.003096,0.004489
2013-09-30,EOG,Y,Y,0.002655,0.003850
2013-09-30,EBAY,Y,Y,0.004174,0.006052
2013-09-30,ECL,Y,Y,0.001493,0.002165
2013-09-30,EMR,Y,Y,0.002681,0.003888
2013-09-30,EQR,Y,Y,0.001112,0.001613
2013-09-30,EXC,Y,Y,0.001462,0.002120
2013-09-30,ESRX,Y,Y,0.002912,0.004222
2013-09-30,XOM,Y,Y,0.022055,0.031979
2013-09-30,FB,Y,Y,0.004934,0.007155
2013-09-30,FDX,Y,Y,0.002085,0.003022
2013-09-30,F,Y,Y,0.003754,0.005444
2013-09-30,BEN,Y,Y,0.001197,0.001736
2013-09-30,FCX,Y,Y,0.001973,0.002860
2013-09-30,GD,Y,Y,0.001507,0.002185
2013-09-30,GE,Y,Y,0.014241,0.020649
2013-09-30,GIS,Y,Y,0.001781,0.002582
2013-09-30,GM,Y,Y,0.001727,0.002504
2013-09-30,GILD,Y,Y,0.005526,0.008012
2013-09-30,GS,Y,Y,0.004182,0.006064
2013-09-30,GOOG,Y,Y,0.013618,0.019745
2013-09-30,HAL,Y,Y,0.002587,0.003751
2013-09-30,HES,Y,Y,0.001368,0.001984
2013-09-30,HPQ,Y,Y,0.002351,0.003409
2013-09-30,HD,Y,Y,0.006388,0.009262
2013-09-30,HON,Y,Y,0.003767,0.005461
2013-09-30,ITW,Y,Y,0.001661,0.002408
2013-09-30,INTC,Y,Y,0.006568,0.009524
2013-09-30,IBM,Y,Y,0.011114,0.016114
2013-09-30,ISRG,Y,Y,0.000871,0.001263
2013-09-30,JPM,Y,Y,0.011263,0.016331
2013-09-30,JNJ,Y,Y,0.014038,0.020355
2013-09-30,JCI,Y,Y,0.001639,0.002376
2013-09-30,K,Y,Y,0.000880,0.001275
2013-09-30,KMB,Y,Y,0.002089,0.003029
2013-09-30,KMI,Y,Y,0.001358,0.001969
2013-09-30,KRFT,Y,Y,0.001797,0.002606
2013-09-30,LVS,Y,Y,0.001497,0.002170
2013-09-30,EL,Y,Y,0.000933,0.001353
2013-09-30,LLY,Y,Y,0.002876,0.004170
2013-09-30,LMT,Y,Y,0.001909,0.002768
2013-09-30,L,Y,Y,0.000828,0.001200
2013-09-30,LOW,Y,Y,0.002988,0.004332
2013-09-30,MRO,Y,Y,0.001425,0.002067
2013-09-30,MPC,Y,Y,0.001204,0.001746
2013-09-30,MMC,Y,Y,0.001384,0.002007
2013-09-30,MA,Y,Y,0.004533,0.006572
2013-09-30,MCD,Y,Y,0.005561,0.008063
2013-09-30,MCK,Y,Y,0.001676,0.002430
2013-09-30,MDT,Y,Y,0.003119,0.004523
2013-09-30,MRK,Y,Y,0.008288,0.012017
2013-09-30,MET,Y,Y,0.002420,0.003509
2013-09-30,MSFT,Y,Y,0.016037,0.023253
2013-09-30,MDLZ,Y,Y,0.003232,0.004687
2013-09-30,MON,Y,Y,0.003212,0.004657
2013-09-30,MS,Y,Y,0.002366,0.003430
2013-09-30,MOS,Y,Y,0.000744,0.001079
2013-09-30,NOV,Y,Y,0.001924,0.002790
2013-09-30,NWSA,Y,Y,0.000460,0.000667
2013-09-30,NEE,Y,Y,0.001962,0.002845
2013-09-30,NKE,Y,Y,0.002966,0.004301
2013-09-30,NSC,Y,Y,0.001405,0.002037
2013-09-30,NOC,Y,Y,0.001291,0.001873
2013-09-30,OXY,Y,Y,0.004345,0.006299
2013-09-30,ORCL,Y,Y,0.006789,0.009844
2013-09-30,PCG,Y,Y,0.001043,0.001512
2013-09-30,PNC,Y,Y,0.002211,0.003206
2013-09-30,PPG,Y,Y,0.001374,0.001992
2013-09-30,PEP,Y,Y,0.007088,0.010277
2013-09-30,PFE,Y,Y,0.011070,0.016051
2013-09-30,PM,Y,Y,0.008164,0.011838
2013-09-30,PSX,Y,Y,0.002064,0.002993
2013-09-30,PX,Y,Y,0.002050,0.002972
2013-09-30,PCP,Y,Y,0.001917,0.002780
2013-09-30,PCLN,Y,Y,0.003006,0.004359
2013-09-30,PG,Y,Y,0.011944,0.017318
2013-09-30,PRU,Y,Y,0.002086,0.003025
2013-09-30,PSA,Y,Y,0.001325,0.001922
2013-09-30,QCOM,Y,Y,0.006710,0.009729
2013-09-30,RTN,Y,Y,0.001442,0.002091
2013-09-30,REGN,Y,Y,0.001445,0.002095
2013-09-30,RAI,Y,Y,0.000886,0.001285
2013-09-30,CRM,Y,Y,0.001765,0.002560
2013-09-30,SLB,Y,Y,0.006772,0.009819
2013-09-30,SCHW,Y,Y,0.001338,0.001940
2013-09-30,SPG,Y,Y,0.002650,0.003842
2013-09-30,SIRI,Y,Y,0.000688,0.000998
2013-09-30,SO,Y,Y,0.002066,0.002996
2013-09-30,SCCO,Y,Y,0.000248,0.000359
2013-09-30,SE,Y,Y,0.001321,0.001915
2013-09-30,S,Y,Y,0.000305,0.000442
2013-09-30,SBUX,Y,Y,0.003322,0.004817
2013-09-30,STT,Y,Y,0.001729,0.002507
2013-09-30,SYK,Y,Y,0.001293,0.001875
2013-09-30,SYY,Y,Y,0.001089,0.001579
2013-09-30,TJX,Y,Y,0.002340,0.003393
2013-09-30,TGT,Y,Y,0.002367,0.003432
2013-09-30,TXN,Y,Y,0.002575,0.003734
2013-09-30,TMO,Y,Y,0.001907,0.002765
2013-09-30,TRI,Y,Y,0.000754,0.001093
2013-09-30,MMM,Y,Y,0.004751,0.006889
2013-09-30,TWX,Y,Y,0.003537,0.005128
2013-09-30,TWC,Y,Y,0.001872,0.002714
2013-09-30,TRV,Y,Y,0.001840,0.002667
2013-09-30,FOXA,Y,Y,0.003838,0.005565
2013-09-30,USB,Y,Y,0.003901,0.005656
2013-09-30,UNP,Y,Y,0.004180,0.006061
2013-09-30,UPS,Y,Y,0.003816,0.005532
2013-09-30,UTX,Y,Y,0.005714,0.008285
2013-09-30,UNH,Y,Y,0.004211,0.006106
2013-09-30,VLO,Y,Y,0.001074,0.001557
2013-09-30,VZ,Y,Y,0.007696,0.011159
2013-09-30,VIAB,Y,Y,0.002337,0.003388
2013-09-30,V,Y,Y,0.005756,0.008346
2013-09-30,VMW,Y,Y,0.000399,0.000578
2013-09-30,WMT,Y,Y,0.006866,0.009956
2013-09-30,WAG,Y,Y,0.002939,0.004261
2013-09-30,WM,Y,Y,0.001110,0.001610
2013-09-30,WLP,Y,Y,0.001448,0.002099
2013-09-30,WFC,Y,Y,0.011501,0.016676
2013-09-30,WMB,Y,Y,0.001431,0.002075
2013-09-30,YHOO,Y,Y,0.001710,0.002479
2013-09-30,YUM,Y,Y,0.001851,0.002684
2013-09-30,ACN,Y,Y,0.002728,0.003956
2013-09-30,COV,Y,Y,0.001653,0.002397
2013-09-30,ETN,Y,Y,0.001878,0.002722
2013-09-30,LBTYA,Y,Y,0.001792,0.002598
2013-09-30,MNK,Y,Y,0.000149,0.000217
2013-09-30,ACE,Y,Y,0.001835,0.002660
2013-09-30,LYB,Y,Y,0.001714,0.002485
2013-10-31,AFL,Y,Y,0.001676,0.002423
2013-10-31,T,Y,Y,0.010776,0.015579
2013-10-31,ABT,Y,Y,0.003153,0.004558
2013-10-31,ABBV,Y,Y,0.004246,0.006138
2013-10-31,ADBE,Y,Y,0.001505,0.002176
2013-10-31,AET,Y,Y,0.001312,0.001897
2013-10-31,APD,Y,Y,0.001257,0.001817
2013-10-31,AGN,Y,Y,0.001486,0.002148
2013-10-31,ALL,Y,Y,0.001376,0.001989
2013-10-31,MO,Y,Y,0.004138,0.005982
2013-10-31,AMZN,Y,Y,0.007406,0.010707
2013-10-31,AEP,Y,Y,0.001260,0.001821
2013-10-31,AXP,Y,Y,0.004288,0.006200
2013-10-31,AIG,Y,Y,0.004219,0.006100
2013-10-31,AMT,Y,Y,0.001736,0.002510
2013-10-31,AMGN,Y,Y,0.004814,0.006959
2013-10-31,APC,Y,Y,0.002644,0.003823
2013-10-31,APA,Y,Y,0.001925,0.002784
2013-10-31,AAPL,Y,Y,0.027129,0.039221
2013-10-31,ADM,Y,Y,0.001491,0.002156
2013-10-31,ADP,Y,Y,0.002013,0.002910
2013-10-31,BBT,Y,Y,0.001319,0.001907
2013-10-31,BHI,Y,Y,0.001420,0.002053
2013-10-31,BAC,Y,Y,0.008327,0.012039
2013-10-31,BK,Y,Y,0.002042,0.002952
2013-10-31,BAX,Y,Y,0.001975,0.002856
2013-10-31,BDX,Y,Y,0.001130,0.001634
2013-10-31,BRK.B,Y,Y,0.011459,0.016567
2013-10-31,BIIB,Y,Y,0.003207,0.004637
2013-10-31,BLK,Y,Y,0.002173,0.003142
2013-10-31,BA,Y,Y,0.005478,0.007920
2013-10-31,BMY,Y,Y,0.004773,0.006901
2013-10-31,BRCM,Y,Y,0.000844,0.001220
2013-10-31,CBS,Y,Y,0.002008,0.002903
2013-10-31,CME,Y,Y,0.001301,0.001881
2013-10-31,CSX,Y,Y,0.001474,0.002130
2013-10-31,CVS,Y,Y,0.004218,0.006098
2013-10-31,COF,Y,Y,0.002220,0.003209
2013-10-31,CCL,Y,Y,0.000801,0.001158
2013-10-31,CAT,Y,Y,0.003034,0.004386
2013-10-31,CELG,Y,Y,0.003427,0.004955
2013-10-31,CTL,Y,Y,0.001141,0.001650
2013-10-31,CVX,Y,Y,0.012867,0.018602
2013-10-31,CB,Y,Y,0.001321,0.001909
2013-10-31,CSCO,Y,Y,0.006653,0.009619
2013-10-31,C,Y,Y,0.008213,0.011874
2013-10-31,KO,Y,Y,0.008374,0.012107
2013-10-31,CTSH,Y,Y,0.001451,0.002097
2013-10-31,CL,Y,Y,0.003341,0.004830
2013-10-31,CMCSA,Y,Y,0.006908,0.009987
2013-10-31,COP,Y,Y,0.004959,0.007169
2013-10-31,GLW,Y,Y,0.001395,0.002017
2013-10-31,COST,Y,Y,0.002849,0.004119
2013-10-31,CMI,Y,Y,0.001334,0.001928
2013-10-31,DHR,Y,Y,0.002388,0.003452
2013-10-31,DE,Y,Y,0.001757,0.002540
2013-10-31,DVN,Y,Y,0.001420,0.002053
2013-10-31,DIS,Y,Y,0.006835,0.009881
2013-10-31,DFS,Y,Y,0.001408,0.002035
2013-10-31,DTV,Y,Y,0.001805,0.002610
2013-10-31,D,Y,Y,0.002038,0.002946
2013-10-31,DOW,Y,Y,0.002642,0.003819
2013-10-31,DD,Y,Y,0.003117,0.004506
2013-10-31,DUK,Y,Y,0.002801,0.004049
2013-10-31,EMC,Y,Y,0.002798,0.004045
2013-10-31,EOG,Y,Y,0.002686,0.003883
2013-10-31,EBAY,Y,Y,0.003785,0.005472
2013-10-31,ECL,Y,Y,0.001538,0.002223
2013-10-31,EMR,Y,Y,0.002664,0.003851
2013-10-31,EQR,Y,Y,0.001043,0.001509
2013-10-31,EXC,Y,Y,0.001352,0.001954
2013-10-31,ESRX,Y,Y,0.002828,0.004089
2013-10-31,XOM,Y,Y,0.022049,0.031876
2013-10-31,FB,Y,Y,0.004738,0.006850
2013-10-31,FDX,Y,Y,0.002297,0.003321
2013-10-31,F,Y,Y,0.003655,0.005284
2013-10-31,BEN,Y,Y,0.001224,0.001770
2013-10-31,FCX,Y,Y,0.002104,0.003041
2013-10-31,GD,Y,Y,0.001432,0.002070
2013-10-31,GE,Y,Y,0.014956,0.021621
2013-10-31,GIS,Y,Y,0.001798,0.002600
2013-10-31,GM,Y,Y,0.001702,0.002461
2013-10-31,GILD,Y,Y,0.005992,0.008662
2013-10-31,GS,Y,Y,0.004081,0.005900
2013-10-31,GOOG,Y,Y,0.015378,0.022232
2013-10-31,HAL,Y,Y,0.002735,0.003954
2013-10-31,HES,Y,Y,0.001379,0.001993
2013-10-31,HPQ,Y,Y,0.002621,0.003790
2013-10-31,HD,Y,Y,0.006296,0.009102
2013-10-31,HON,Y,Y,0.003776,0.005459
2013-10-31,ITW,Y,Y,0.001647,0.002381
2013-10-31,INTC,Y,Y,0.006720,0.009715
2013-10-31,IBM,Y,Y,0.010323,0.014924
2013-10-31,ISRG,Y,Y,0.000826,0.001193
2013-10-31,JPM,Y,Y,0.010779,0.015583
2013-10-31,JNJ,Y,Y,0.014393,0.020809
2013-10-31,JCI,Y,Y,0.001749,0.002529
2013-10-31,K,Y,Y,0.000909,0.001314
2013-10-31,KMB,Y,Y,0.002298,0.003323
2013-10-31,KMI,Y,Y,0.001294,0.001871
2013-10-31,KRFT,Y,Y,0.001789,0.002586
2013-10-31,LVS,Y,Y,0.001519,0.002196
2013-10-31,EL,Y,Y,0.000909,0.001315
2013-10-31,LLY,Y,Y,0.002733,0.003950
2013-10-31,LMT,Y,Y,0.001915,0.002769
2013-10-31,L,Y,Y,0.000821,0.001187
2013-10-31,LOW,Y,Y,0.002998,0.004335
2013-10-31,MRO,Y,Y,0.001383,0.001999
2013-10-31,MPC,Y,Y,0.001288,0.001862
2013-10-31,MMC,Y,Y,0.001397,0.002020
2013-10-31,MA,Y,Y,0.004637,0.006703
2013-10-31,MCD,Y,Y,0.005354,0.007741
2013-10-31,MCK,Y,Y,0.001960,0.002834
2013-10-31,MDT,Y,Y,0.003227,0.004665
2013-10-31,MRK,Y,Y,0.007534,0.010891
2013-10-31,MET,Y,Y,0.002340,0.003383
2013-10-31,MSFT,Y,Y,0.016334,0.023615
2013-10-31,MDLZ,Y,Y,0.003321,0.004802
2013-10-31,MON,Y,Y,0.003098,0.004479
2013-10-31,MS,Y,Y,0.002421,0.003500
2013-10-31,MOS,Y,Y,0.000761,0.001101
2013-10-31,NOV,Y,Y,0.001919,0.002775
2013-10-31,NWSA,Y,Y,0.000484,0.000699
2013-10-31,NEE,Y,Y,0.001991,0.002879
2013-10-31,NKE,Y,Y,0.002969,0.004293
2013-10-31,NSC,Y,Y,0.001500,0.002168
2013-10-31,NOC,Y,Y,0.001399,0.002022
2013-10-31,OXY,Y,Y,0.004283,0.006192
2013-10-31,ORCL,Y,Y,0.006581,0.009514
2013-10-31,PCG,Y,Y,0.001024,0.001480
2013-10-31,PNC,Y,Y,0.002154,0.003114
2013-10-31,PPG,Y,Y,0.001441,0.002083
2013-10-31,PEP,Y,Y,0.007195,0.010402
2013-10-31,PFE,Y,Y,0.011353,0.016414
2013-10-31,PM,Y,Y,0.008065,0.011660
2013-10-31,PSX,Y,Y,0.002208,0.003192
2013-10-31,PX,Y,Y,0.002041,0.002950
2013-10-31,PCP,Y,Y,0.002052,0.002967
2013-10-31,PCLN,Y,Y,0.003008,0.004348
2013-10-31,PG,Y,Y,0.012246,0.017704
2013-10-31,PRU,Y,Y,0.002090,0.003021
2013-10-31,PSA,Y,Y,0.001323,0.001912
2013-10-31,QCOM,Y,Y,0.006642,0.009602
2013-10-31,RTN,Y,Y,0.001479,0.002139
2013-10-31,REGN,Y,Y,0.001275,0.001843
2013-10-31,RAI,Y,Y,0.000896,0.001295
2013-10-31,CRM,Y,Y,0.001742,0.002518
2013-10-31,SLB,Y,Y,0.006894,0.009967
2013-10-31,SCHW,Y,Y,0.001376,0.001989
2013-10-31,SPG,Y,Y,0.002651,0.003833
2013-10-31,SIRI,Y,Y,0.000643,0.000930
2013-10-31,SO,Y,Y,0.001970,0.002848
2013-10-31,SCCO,Y,Y,0.000244,0.000353
2013-10-31,SE,Y,Y,0.001317,0.001904
2013-10-31,S,Y,Y,0.000317,0.000458
2013-10-31,SBUX,Y,Y,0.003358,0.004854
2013-10-31,STT,Y,Y,0.001768,0.002556
2013-10-31,SYK,Y,Y,0.001356,0.001961
2013-10-31,SYY,Y,Y,0.001062,0.001535
2013-10-31,TJX,Y,Y,0.002421,0.003500
2013-10-31,TGT,Y,Y,0.002300,0.003326
2013-10-31,TXN,Y,Y,0.002582,0.003734
2013-10-31,TMO,Y,Y,0.001942,0.002807
2013-10-31,TRI,Y,Y,0.000776,0.001122
2013-10-31,MMM,Y,Y,0.004806,0.006948
2013-10-31,TWX,Y,Y,0.003546,0.005126
2013-10-31,TWC,Y,Y,0.001934,0.002797
2013-10-31,TRV,Y,Y,0.001797,0.002599
2013-10-31,FOXA,Y,Y,0.003747,0.005418
2013-10-31,USB,Y,Y,0.003824,0.005528
2013-10-31,UNP,Y,Y,0.003910,0.005653
2013-10-31,UPS,Y,Y,0.003937,0.005692
2013-10-31,UTX,Y,Y,0.005405,0.007813
2013-10-31,UNH,Y,Y,0.003852,0.005570
2013-10-31,VLO,Y,Y,0.001242,0.001796
2013-10-31,VZ,Y,Y,0.007996,0.011560
2013-10-31,VIAB,Y,Y,0.002235,0.003231
2013-10-31,V,Y,Y,0.005685,0.008219
2013-10-31,VMW,Y,Y,0.000385,0.000556
2013-10-31,WMT,Y,Y,0.006839,0.009887
2013-10-31,WAG,Y,Y,0.003106,0.004490
2013-10-31,WM,Y,Y,0.001125,0.001627
2013-10-31,WLP,Y,Y,0.001409,0.002037
2013-10-31,WFC,Y,Y,0.011404,0.016487
2013-10-31,WMB,Y,Y,0.001349,0.001950
2013-10-31,YHOO,Y,Y,0.001630,0.002356
2013-10-31,YUM,Y,Y,0.001683,0.002433
2013-10-31,ACN,Y,Y,0.002614,0.003778
2013-10-31,COV,Y,Y,0.001669,0.002413
2013-10-31,ETN,Y,Y,0.001847,0.002670
2013-10-31,LBTYA,Y,Y,0.001699,0.002456
2013-10-31,MNK,Y,Y,0.000137,0.000198
2013-10-31,ACE,Y,Y,0.001796,0.002597
2013-10-31,LYB,Y,Y,0.001676,0.002423
2013-11-29,AFL,Y,Y,0.001669,0.002402
2013-11-29,T,Y,Y,0.010220,0.014706
2013-11-29,ABT,Y,Y,0.003212,0.004622
2013-11-29,ABBV,Y,Y,0.004140,0.005957
2013-11-29,ADBE,Y,Y,0.001538,0.002213
2013-11-29,AET,Y,Y,0.001407,0.002024
2013-11-29,APD,Y,Y,0.001223,0.001760
2013-11-29,AGN,Y,Y,0.001552,0.002233
2013-11-29,ALL,Y,Y,0.001372,0.001974
2013-11-29,MO,Y,Y,0.004008,0.005767
2013-11-29,AMZN,Y,Y,0.007808,0.011235
2013-11-29,AEP,Y,Y,0.001234,0.001776
2013-11-29,AXP,Y,Y,0.004386,0.006311
2013-11-29,AIG,Y,Y,0.003963,0.005702
2013-11-29,AMT,Y,Y,0.001659,0.002388
2013-11-29,AMGN,Y,Y,0.004616,0.006642
2013-11-29,APC,Y,Y,0.002403,0.003458
2013-11-29,APA,Y,Y,0.001934,0.002783
2013-11-29,AAPL,Y,Y,0.028161,0.040521
2013-11-29,ADM,Y,Y,0.001431,0.002059
2013-11-29,ADP,Y,Y,0.002095,0.003014
2013-11-29,BBT,Y,Y,0.001315,0.001892
2013-11-29,BHI,Y,Y,0.001358,0.001954
2013-11-29,BAC,Y,Y,0.009201,0.013240
2013-11-29,BK,Y,Y,0.002110,0.003037
2013-11-29,BAX,Y,Y,0.002001,0.002880
2013-11-29,BDX,Y,Y,0.001138,0.001638
2013-11-29,BRK.B,Y,Y,0.011315,0.016281
2013-11-29,BIIB,Y,Y,0.003726,0.005362
2013-11-29,BLK,Y,Y,0.002133,0.003069
2013-11-29,BA,Y,Y,0.005495,0.007907
2013-11-29,BMY,Y,Y,0.004553,0.006552
2013-11-29,BRCM,Y,Y,0.000822,0.001183
2013-11-29,CBS,Y,Y,0.001939,0.002789
2013-11-29,CME,Y,Y,0.001401,0.002016
2013-11-29,CSX,Y,Y,0.001504,0.002164
2013-11-29,CVS,Y,Y,0.004423,0.006365
2013-11-29,COF,Y,Y,0.002258,0.003248
2013-11-29,CCL,Y,Y,0.000814,0.001171
2013-11-29,CAT,Y,Y,0.003002,0.004320
2013-11-29,CELG,Y,Y,0.003641,0.005239
2013-11-29,CTL,Y,Y,0.001009,0.001452
2013-11-29,CVX,Y,Y,0.012806,0.018426
2013-11-29,CB,Y,Y,0.001349,0.001941
2013-11-29,CSCO,Y,Y,0.006127,0.008817
2013-11-29,C,Y,Y,0.008688,0.012501
2013-11-29,KO,Y,Y,0.008294,0.011934
2013-11-29,CTSH,Y,Y,0.001528,0.002198
2013-11-29,CL,Y,Y,0.003312,0.004765
2013-11-29,CMCSA,Y,Y,0.007060,0.010159
2013-11-29,COP,Y,Y,0.004802,0.006910
2013-11-29,GLW,Y,Y,0.001359,0.001956
2013-11-29,COST,Y,Y,0.002953,0.004249
2013-11-29,CMI,Y,Y,0.001355,0.001950
2013-11-29,DHR,Y,Y,0.002416,0.003476
2013-11-29,DE,Y,Y,0.001764,0.002538
2013-11-29,DVN,Y,Y,0.001328,0.001911
2013-11-29,DIS,Y,Y,0.006854,0.009862
2013-11-29,DFS,Y,Y,0.001410,0.002029
2013-11-29,DTV,Y,Y,0.001862,0.002680
2013-11-29,D,Y,Y,0.002023,0.002911
2013-11-29,DOW,Y,Y,0.002549,0.003668
2013-11-29,DD,Y,Y,0.003048,0.004386
2013-11-29,DUK,Y,Y,0.002664,0.003833
2013-11-29,EMC,Y,Y,0.002703,0.003890
2013-11-29,EOG,Y,Y,0.002422,0.003485
2013-11-29,EBAY,Y,Y,0.003537,0.005090
2013-11-29,ECL,Y,Y,0.001516,0.002182
2013-11-29,EMR,Y,Y,0.002598,0.003739
2013-11-29,EQR,Y,Y,0.001002,0.001441
2013-11-29,EXC,Y,Y,0.001243,0.001788
2013-11-29,ESRX,Y,Y,0.002971,0.004275
2013-11-29,XOM,Y,Y,0.022426,0.032268
